id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
20217,City_Hotel,281,0,3,2,HB,BEL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,1,2017-05-25
20218,City_Hotel,136,0,4,2,BB,SWE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,139.5,none,0,2017-05-24
20219,City_Hotel,293,0,3,3,BB,DNK,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,159.3,none,1,2017-05-25
20220,City_Hotel,172,0,4,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,3,2017-05-24
20221,City_Hotel,166,0,3,2,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,175.5,none,1,2017-05-25
20222,City_Hotel,178,0,3,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,2,2017-05-25
20223,City_Hotel,180,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,0,2017-05-25
20224,City_Hotel,180,0,3,3,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,166,none,1,2017-05-25
20225,City_Hotel,86,0,2,2,BB,GBR,Direct,Direct,0,0,0,A,F,1,No_Deposit,14,NULL,0,Transient,153,parking,1,2017-05-26
20226,City_Hotel,181,0,4,2,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,106.89,none,0,2017-05-24
20227,City_Hotel,165,0,3,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,108,none,2,2017-05-25
20228,City_Hotel,180,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,1,2017-05-25
20229,City_Hotel,31,0,4,2,BB,PER,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,190,none,1,2017-05-24
20230,City_Hotel,225,0,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,91.51,none,1,2017-05-25
20231,City_Hotel,131,0,2,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,108,none,1,2017-05-26
20232,City_Hotel,159,0,4,0,HB,FRA,Online_TA,TA/TO,0,0,0,A,A,5,No_Deposit,83,NULL,0,Transient,129.6,none,0,2017-05-24
20233,City_Hotel,159,0,4,2,HB,FRA,Online_TA,TA/TO,0,0,0,A,A,4,No_Deposit,83,NULL,0,Transient,129.6,none,0,2017-05-24
20234,City_Hotel,159,0,4,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,89.1,none,0,2017-05-24
20235,City_Hotel,137,0,3,2,BB,POL,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,198,none,0,2017-05-25
20236,City_Hotel,219,0,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,96.33,none,1,2017-05-25
20237,City_Hotel,7,0,3,1,BB,GBR,Online_TA,GDS,0,0,0,A,D,0,No_Deposit,195,NULL,0,Transient,180,none,0,2017-05-25
20238,City_Hotel,202,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,96.32,none,1,2017-05-25
20239,City_Hotel,128,0,2,2,SC,NLD,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient-Party,143,none,1,2017-05-26
20240,City_Hotel,1,0,2,2,BB,PRT,Direct,Direct,0,0,0,B,B,1,No_Deposit,14,NULL,0,Transient,179.5,none,0,2017-05-26
20241,City_Hotel,128,0,2,2,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,126,none,1,2017-05-26
20242,City_Hotel,24,0,1,2,BB,PRT,Online_TA,TA/TO,0,0,0,E,F,0,No_Deposit,9,NULL,0,Transient-Party,220,none,1,2017-05-27
20243,City_Hotel,128,0,2,2,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,126,none,1,2017-05-26
20244,City_Hotel,128,0,2,2,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,144,none,1,2017-05-26
20245,City_Hotel,128,0,2,3,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,164,none,1,2017-05-26
20246,City_Hotel,272,0,3,3,BB,FIN,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,132.44,none,2,2017-05-25
20247,City_Hotel,149,0,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,162,none,2,2017-05-25
20248,City_Hotel,130,1,5,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,89.1,none,1,2017-05-23
20249,City_Hotel,116,1,2,2,SC,LUX,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,0,2017-05-26
20250,City_Hotel,179,1,3,2,SC,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111,none,1,2017-05-25
20251,City_Hotel,179,1,3,2,SC,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111,none,1,2017-05-25
20252,City_Hotel,179,1,3,2,SC,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111,none,1,2017-05-25
20253,City_Hotel,207,1,3,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,107.1,none,2,2017-05-25
20254,City_Hotel,128,1,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,28,NULL,0,Transient,85,none,0,2017-05-26
20255,City_Hotel,0,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,85,none,0,2017-05-27
20256,City_Hotel,227,1,3,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125.1,none,0,2017-05-25
20257,City_Hotel,145,1,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,112,none,0,2017-05-26
20258,City_Hotel,122,1,1,1,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,104,none,0,2017-05-27
20259,City_Hotel,344,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,98,Transient-Party,128,none,1,2017-05-27
20260,City_Hotel,246,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,128,none,1,2017-05-27
20261,City_Hotel,175,1,1,2,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,1,2017-05-27
20262,City_Hotel,39,1,2,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,160,none,1,2017-05-26
20263,City_Hotel,246,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,128,none,1,2017-05-27
20264,City_Hotel,185,1,3,2,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,138.83,none,1,2017-05-25
20265,City_Hotel,200,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,91.51,none,1,2017-05-26
20266,City_Hotel,126,1,2,2,BB,PRT,Direct,Direct,0,0,0,E,E,1,No_Deposit,NULL,NULL,0,Transient,175,none,0,2017-05-26
20267,City_Hotel,121,1,2,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,85,none,0,2017-05-26
20268,City_Hotel,21,3,8,1,BB,AUS,Aviation,Corporate,0,0,0,D,D,0,No_Deposit,NULL,153,0,Transient,110,none,0,2017-05-18
20269,City_Hotel,204,1,4,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient,117.1,none,4,2017-05-24
20270,City_Hotel,204,1,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,107.1,none,3,2017-05-26
20271,City_Hotel,97,1,0,2,SC,USA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,2,2017-05-28
20272,City_Hotel,207,1,3,1,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,107.1,none,2,2017-05-25
20273,City_Hotel,152,1,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,112,none,0,2017-05-26
20274,City_Hotel,183,2,0,2,BB,USA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,139.5,none,1,2017-05-28
20275,City_Hotel,139,2,1,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,112,none,0,2017-05-27
20276,City_Hotel,183,2,0,2,BB,USA,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,139.5,none,1,2017-05-28
20277,City_Hotel,183,2,0,2,BB,USA,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,139.5,none,1,2017-05-28
20278,City_Hotel,86,2,1,2,HB,ESP,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,9,NULL,0,Transient,313.67,none,1,2017-05-27
20279,City_Hotel,11,1,0,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,130,none,2,2017-05-29
20280,City_Hotel,5,1,0,1,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,94,none,0,2017-05-29
20281,City_Hotel,150,2,0,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,108,none,1,2017-05-28
20282,City_Hotel,123,2,1,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,108,none,0,2017-05-27
20283,City_Hotel,70,2,0,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,171,none,1,2017-05-28
20284,City_Hotel,0,1,0,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,139,none,1,2017-05-29
20285,City_Hotel,6,2,0,2,BB,BRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,144,none,4,2017-05-28
20286,City_Hotel,51,2,1,2,BB,BRA,Online_TA,TA/TO,0,0,0,E,E,1,No_Deposit,9,NULL,0,Transient,260,none,1,2017-05-27
20287,City_Hotel,104,2,3,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,128.8,none,0,2017-05-26
20288,City_Hotel,12,0,1,2,SC,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,120,none,0,2017-05-30
20289,City_Hotel,137,0,1,2,BB,IRL,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,123,none,1,2017-05-30
20290,City_Hotel,4,1,1,1,BB,ESP,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,94,none,0,2017-05-29
20291,City_Hotel,112,2,1,2,HB,BRA,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,7,NULL,0,Transient,137.21,none,1,2017-05-28
20292,City_Hotel,1,0,1,2,BB,CHN,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,9,NULL,0,Transient,206.1,none,0,2017-05-30
20293,City_Hotel,174,2,3,2,HB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,162,none,2,2017-05-26
20294,City_Hotel,133,1,1,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,83.16,none,1,2017-05-29
20295,City_Hotel,4,0,1,1,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,483,0,Transient-Party,144,none,0,2017-05-30
20296,City_Hotel,277,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,193.5,none,2,2017-05-29
20297,City_Hotel,0,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,153,none,2,2017-05-29
20298,City_Hotel,113,0,2,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,103.95,none,1,2017-05-30
20299,City_Hotel,113,0,2,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,103.95,none,1,2017-05-30
20300,City_Hotel,102,2,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,149.4,none,1,2017-05-27
20301,City_Hotel,32,0,2,2,SC,ISR,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,160,none,2,2017-05-30
20302,City_Hotel,97,1,2,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,42,NULL,0,Transient,89.1,none,1,2017-05-29
20303,City_Hotel,33,1,2,2,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,439,0,Transient,144,none,0,2017-05-29
20304,City_Hotel,71,1,2,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,1,2017-05-29
20305,City_Hotel,15,0,1,2,SC,LUX,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,1,2017-05-31
20306,City_Hotel,143,1,2,3,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,175.5,none,0,2017-05-29
20307,City_Hotel,78,2,2,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,22,NULL,0,Transient,89.1,none,1,2017-05-28
20308,City_Hotel,133,1,2,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,28,NULL,0,Transient,85,none,1,2017-05-29
20309,City_Hotel,60,1,2,2,BB,POL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,89.1,none,1,2017-05-29
20310,City_Hotel,138,2,3,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,90.09,none,1,2017-05-27
20311,City_Hotel,126,2,4,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,117,none,0,2017-05-26
20312,City_Hotel,16,1,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126.67,none,2,2017-05-29
20313,City_Hotel,0,0,2,2,SC,USA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,139.5,none,1,2017-05-30
20314,City_Hotel,7,0,1,1,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No_Deposit,NULL,153,0,Transient,110,none,0,2017-05-31
20315,City_Hotel,157,2,3,1,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Transient,84.6,none,1,2017-05-28
20316,City_Hotel,16,1,3,2,SC,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,159,NULL,0,Transient,125,none,1,2017-05-29
20317,City_Hotel,129,1,3,2,SC,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,112.5,none,2,2017-05-29
20318,City_Hotel,159,0,2,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,1,2017-05-31
20319,City_Hotel,11,1,3,2,BB,FRA,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,157.5,none,1,2017-05-29
20320,City_Hotel,0,0,1,2,BB,DZA,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,150,none,0,2017-06-01
20321,City_Hotel,20,0,3,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,133.33,none,1,2017-05-30
20322,City_Hotel,1,0,1,1,BB,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,150,none,1,2017-06-01
20323,City_Hotel,14,0,2,1,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,160,none,1,2017-05-31
20324,City_Hotel,2,0,1,1,BB,ESP,Online_TA,GDS,0,0,0,D,D,0,No_Deposit,195,NULL,0,Transient,110,none,0,2017-06-01
20325,City_Hotel,206,0,3,2,HB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,159.3,none,0,2017-05-30
20326,City_Hotel,49,0,3,2,BB,IRL,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,28,NULL,0,Transient,98.1,none,3,2017-05-30
20327,City_Hotel,218,1,3,2,BB,SWE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,133.65,none,1,2017-05-29
20328,City_Hotel,40,1,3,2,BB,IRL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,99,none,1,2017-05-29
20329,City_Hotel,156,1,3,1,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient-Party,108,none,1,2017-05-29
20330,City_Hotel,50,0,3,2,BB,BGR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,22,NULL,0,Transient,89.1,none,0,2017-05-30
20331,City_Hotel,17,2,3,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Transient,111.52,none,0,2017-05-28
20332,City_Hotel,17,0,1,3,BB,USA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,190,none,0,2017-06-01
20333,City_Hotel,0,0,1,2,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,140,none,0,2017-06-01
20334,City_Hotel,102,1,4,2,SC,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,124.4,none,1,2017-05-29
20335,City_Hotel,194,2,4,2,BB,FRA,Direct,Direct,0,0,0,G,G,1,No_Deposit,14,NULL,0,Transient,227.25,none,0,2017-05-28
20336,City_Hotel,223,2,5,2,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,125.1,none,1,2017-05-27
20337,City_Hotel,223,2,5,2,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,125.1,none,1,2017-05-27
20338,City_Hotel,409,0,3,2,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,2,2017-05-31
20339,City_Hotel,409,0,3,2,BB,NZL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20340,City_Hotel,409,0,3,2,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20341,City_Hotel,409,0,3,2,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20342,City_Hotel,409,0,3,2,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20343,City_Hotel,409,0,3,2,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20344,City_Hotel,33,0,2,2,SC,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,1,2017-06-01
20345,City_Hotel,409,0,3,2,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,229,NULL,0,Transient-Party,112.67,none,1,2017-05-31
20346,City_Hotel,23,0,3,2,BB,ITA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,170,none,1,2017-05-31
20347,City_Hotel,104,0,4,1,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,84.6,none,1,2017-05-30
20348,City_Hotel,15,1,4,2,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,158,none,1,2017-05-29
20349,City_Hotel,22,0,1,2,SC,POL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,0,2017-06-02
20350,City_Hotel,77,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,159,none,2,2017-05-31
20351,City_Hotel,25,0,1,2,SC,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,140,none,1,2017-06-02
20352,City_Hotel,99,0,4,3,HB,BEL,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,205.2,none,2,2017-05-30
20353,City_Hotel,124,2,5,2,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,86,NULL,0,Transient,116.49,none,0,2017-05-27
20354,City_Hotel,82,0,3,2,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,153,none,2,2017-05-31
20355,City_Hotel,70,0,3,2,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,132,none,2,2017-05-31
20356,City_Hotel,38,0,1,2,SC,ESP,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,140,none,1,2017-06-02
20357,City_Hotel,176,0,3,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,120,none,1,2017-06-01
20358,City_Hotel,118,1,5,2,BB,LTU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,145.67,none,2,2017-05-29
20359,City_Hotel,127,0,2,2,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,0,2017-06-02
20360,City_Hotel,203,0,4,2,BB,NLD,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,7,NULL,0,Transient,91.51,none,3,2017-05-31
20361,City_Hotel,171,0,2,2,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,126,none,0,2017-06-02
20362,City_Hotel,115,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,1,No_Deposit,28,NULL,0,Contract,80,none,0,2017-06-02
20363,City_Hotel,228,0,2,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,7,NULL,0,Transient,91.51,none,1,2017-06-02
20364,City_Hotel,130,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,147,none,0,2017-06-01
20365,City_Hotel,181,0,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,153,none,2,2017-06-02
20366,City_Hotel,17,0,2,3,BB,ESP,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,210,none,1,2017-06-02
20367,City_Hotel,138,2,5,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,137.71,none,1,2017-05-28
20368,City_Hotel,240,0,1,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,147.6,parking,1,2017-06-03
20369,City_Hotel,118,0,3,3,HB,CHE,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,208.2,none,2,2017-06-01
20370,City_Hotel,21,0,3,2,BB,ESP,Direct,Direct,0,0,0,A,A,1,No_Deposit,14,NULL,0,Transient,143.33,none,0,2017-06-01
20371,City_Hotel,227,0,3,3,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,2,2017-06-01
20372,City_Hotel,227,0,3,3,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,2,2017-06-01
20373,City_Hotel,108,0,2,2,BB,ESP,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,126,none,1,2017-06-02
20374,City_Hotel,240,0,1,3,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,1,2017-06-03
20375,City_Hotel,227,0,3,3,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,2,2017-06-01
20376,City_Hotel,227,0,3,2,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,157.5,none,1,2017-06-01
20377,City_Hotel,0,0,1,1,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No_Deposit,45,NULL,0,Transient,0,none,0,2017-06-03
20378,City_Hotel,211,1,3,2,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient-Party,107.1,none,0,2017-06-01
20379,City_Hotel,1,1,2,2,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,2,2017-06-02
20380,City_Hotel,212,1,2,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient-Party,127.33,none,1,2017-06-02
20381,City_Hotel,212,1,2,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,20,NULL,0,Transient-Party,127.33,none,0,2017-06-02
20382,City_Hotel,212,1,2,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient-Party,127.33,none,0,2017-06-02
20383,City_Hotel,42,1,1,2,BB,PRT,Direct,Direct,0,0,0,A,A,1,No_Deposit,14,NULL,0,Transient,150,none,0,2017-06-03
